match_id,date,venue,city,innings,team,team_total_score,overs_played,latitude,longitude,temperature_c,humidity_pct,rain_48hr_mm
1322033,14-07-2022,"Titwood, Glasgow",Glasgow,1,Namibia,215,50.5,55.835621,-4.2857484,17,63,0.5
1322033,14-07-2022,"Titwood, Glasgow",Glasgow,2,Scotland,219,49.3,55.835621,-4.2857484,15,70,0.5
1322034,16-07-2022,"Cambusdoon New Ground, Ayr",Ayr,1,Namibia,199,50.2,55.430776,-4.6347686,16.4,86,1.9
1322034,16-07-2022,"Cambusdoon New Ground, Ayr",Ayr,2,Nepal,136,38.7,55.430776,-4.6347686,17.5,88,1.9
1322035,17-07-2022,"Titwood, Glasgow",Glasgow,1,Nepal,128,37,55.835621,-4.2857484,24.2,55,2.1
1322035,17-07-2022,"Titwood, Glasgow",Glasgow,2,Scotland,130,19.5,55.835621,-4.2857484,20.8,63,2.1
1322036,10-08-2022,"Mannofield Park, Aberdeen",Aberdeen,1,Scotland,262,50,57.1482429,-2.0928095,22.6,60,0
1322036,10-08-2022,"Mannofield Park, Aberdeen",Aberdeen,2,United Arab Emirates,198,43,57.1482429,-2.0928095,20.5,67,0
1322037,11-08-2022,"Mannofield Park, Aberdeen",Aberdeen,1,United Arab Emirates,253,50.5,57.1482429,-2.0928095,23,55,0
1322037,11-08-2022,"Mannofield Park, Aberdeen",Aberdeen,2,United States of America,256,50.7,57.1482429,-2.0928095,17.6,69,0
1322038,13-08-2022,"Mannofield Park, Aberdeen",Aberdeen,1,United States of America,295,52,57.1482429,-2.0928095,18.9,75,0
1322038,13-08-2022,"Mannofield Park, Aberdeen",Aberdeen,2,Scotland,301,48.7,57.1482429,-2.0928095,16.6,90,0
1322039,14-08-2022,"Mannofield Park, Aberdeen",Aberdeen,1,Scotland,254,51.3,57.1482429,-2.0928095,18.2,85,0
1322039,14-08-2022,"Mannofield Park, Aberdeen",Aberdeen,2,United Arab Emirates,168,42,57.1482429,-2.0928095,16.8,93,0
1322041,17-08-2022,"Mannofield Park, Aberdeen",Aberdeen,1,Scotland,249,51,57.1482429,-2.0928095,13.3,60,0
1322041,17-08-2022,"Mannofield Park, Aberdeen",Aberdeen,2,United States of America,250,50.8,57.1482429,-2.0928095,12,71,0
1322278,25-11-2022,"Eden Park, Auckland",Auckland,1,India,306,51.3,-36.8750352,174.7440567,17.6,58,1.9
1322278,25-11-2022,"Eden Park, Auckland",Auckland,2,New Zealand,309,48.8,-36.8750352,174.7440567,15.8,64,1.9
1322279,27-11-2022,"Seddon Park, Hamilton",Hamilton,1,India,89,13,-37.7867613,175.2742998,15.4,93,19.8
1322280,30-11-2022,"Hagley Oval, Christchurch",Christchurch,1,India,219,49,-43.5344119,172.618646,15.7,86,11.6
1322280,30-11-2022,"Hagley Oval, Christchurch",Christchurch,2,New Zealand,104,18.5,-43.5344119,172.618646,12.6,89,11.6
1322359,25-03-2023,"Eden Park, Auckland",Auckland,1,New Zealand,274,51.8,-36.8750352,174.7440567,20.4,59,0.9
1322359,25-03-2023,"Eden Park, Auckland",Auckland,2,Sri Lanka,76,20.3,-36.8750352,174.7440567,16.8,82,0.9
1322361,31-03-2023,"Seddon Park, Hamilton",Hamilton,1,Sri Lanka,157,42.8,-37.7867613,175.2742998,20,59,0
1322361,31-03-2023,"Seddon Park, Hamilton",Hamilton,2,New Zealand,159,33.8,-37.7867613,175.2742998,14,89,0
1323292,05-08-2022,Harare Sports Club,Harare,1,Bangladesh,303,51.5,-17.8136915,31.0504604,24.5,26,0
1323292,05-08-2022,Harare Sports Club,Harare,2,Zimbabwe,307,49.8,-17.8136915,31.0504604,16.6,46,0
1323293,07-08-2022,Harare Sports Club,Harare,1,Bangladesh,290,51.2,-17.8136915,31.0504604,23.2,20,0
1323293,07-08-2022,Harare Sports Club,Harare,2,Zimbabwe,291,48.7,-17.8136915,31.0504604,15.6,23,0
1323294,10-08-2022,Harare Sports Club,Harare,1,Bangladesh,256,52,-17.8136915,31.0504604,24,29,0
1323294,10-08-2022,Harare Sports Club,Harare,2,Zimbabwe,151,34.5,-17.8136915,31.0504604,17.3,43,0
1325549,18-08-2022,Harare Sports Club,Harare,1,Zimbabwe,189,41.3,-17.8136915,31.0504604,26.9,19,0
1325549,18-08-2022,Harare Sports Club,Harare,2,India,192,33.2,-17.8136915,31.0504604,18.6,26,0
1325550,20-08-2022,Harare Sports Club,Harare,1,Zimbabwe,161,39.7,-17.8136915,31.0504604,27.2,18,0
1325550,20-08-2022,Harare Sports Club,Harare,2,India,167,28.2,-17.8136915,31.0504604,17.6,27,0
1325551,22-08-2022,Harare Sports Club,Harare,1,India,289,51.5,-17.8136915,31.0504604,22.1,30,0
1325551,22-08-2022,Harare Sports Club,Harare,2,Zimbabwe,276,51.5,-17.8136915,31.0504604,15.5,53,0
1327509,06-10-2022,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,1,South Africa,249,42,26.8112572,81.0167842,25.1,91,32.9
1327509,06-10-2022,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,2,India,240,42.3,26.8112572,81.0167842,24.8,94,32.9
1327510,09-10-2022,"JSCA International Stadium Complex, Ranchi",Ranchi,1,South Africa,278,50.5,23.3104522,85.2748774,28.2,62,0.5
1327510,09-10-2022,"JSCA International Stadium Complex, Ranchi",Ranchi,2,India,282,46.5,23.3104522,85.2748774,22.3,93,0.5
1327511,11-10-2022,"Arun Jaitley Stadium, Delhi",Delhi,1,South Africa,99,27.8,28.6377017,77.2431069,26.6,72,2.2
1327511,11-10-2022,"Arun Jaitley Stadium, Delhi",Delhi,2,India,105,19.5,28.6377017,77.2431069,22.4,94,2.2
1331365,11-09-2022,"Amini Park, Port Moresby",Port Moresby,1,United States of America,205,48,-9.4733843,147.2016264,28,82,6
1331365,11-09-2022,"Amini Park, Port Moresby",Port Moresby,2,Papua New Guinea,205,50.8,-9.4733843,147.2016264,25.2,95,6
1331366,13-09-2022,"Amini Park, Port Moresby",Port Moresby,1,Papua New Guinea,211,51,-9.4733843,147.2016264,28.9,78,0.3
1331366,13-09-2022,"Amini Park, Port Moresby",Port Moresby,2,United States of America,185,47.7,-9.4733843,147.2016264,26.9,81,0.3
1331367,15-09-2022,"Amini Park, Port Moresby",Port Moresby,1,Namibia,176,49.3,-9.4733843,147.2016264,29,74,3.6
1331367,15-09-2022,"Amini Park, Port Moresby",Port Moresby,2,United States of America,97,32,-9.4733843,147.2016264,25.7,95,3.6
1331368,17-09-2022,"Amini Park, Port Moresby",Port Moresby,1,Namibia,254,51.2,-9.4733843,147.2016264,28.7,79,4.1
1331368,17-09-2022,"Amini Park, Port Moresby",Port Moresby,2,United States of America,186,50.2,-9.4733843,147.2016264,25.9,95,4.1
1331369,20-09-2022,"Amini Park, Port Moresby",Port Moresby,1,Namibia,284,51.2,-9.4733843,147.2016264,30,70,2.1
1331369,20-09-2022,"Amini Park, Port Moresby",Port Moresby,2,Papua New Guinea,117,43,-9.4733843,147.2016264,27,83,2.1
1331370,21-09-2022,"Amini Park, Port Moresby",Port Moresby,1,Namibia,214,52,-9.4733843,147.2016264,27.8,76,0.7
1331370,21-09-2022,"Amini Park, Port Moresby",Port Moresby,2,Papua New Guinea,153,44.5,-9.4733843,147.2016264,25.5,93,0.7
1336052,08-09-2023,"Sophia Gardens, Cardiff",Cardiff,1,England,291,50.8,51.485159,-3.1904734,26.6,64,0
1336052,08-09-2023,"Sophia Gardens, Cardiff",Cardiff,2,New Zealand,297,47.3,51.485159,-3.1904734,22.2,85,0
1336053,10-09-2023,"The Rose Bowl, Southampton",Southampton,1,England,226,35.2,50.9025349,-1.404189,25,62,0.2
1336053,10-09-2023,"The Rose Bowl, Southampton",Southampton,2,New Zealand,147,27.5,50.9025349,-1.404189,19,96,0.2
1336054,13-09-2023,"Kennington Oval, London",London,1,England,368,50.2,51.4821031,-0.1117327,19.6,57,0.1
1336054,13-09-2023,"Kennington Oval, London",London,2,New Zealand,187,40.2,51.4821031,-0.1117327,16.3,76,0.1
1336055,15-09-2023,"Lord's, London",London,1,England,311,51.2,51.5289277,-0.1715767,24.9,46,0
1336055,15-09-2023,"Lord's, London",London,2,New Zealand,211,39.8,51.5289277,-0.1715767,19.4,66,0
1336129,23-09-2023,"Trent Bridge, Nottingham",Nottingham,1,England,334,51.7,52.9384324,-1.1363421,15.5,56,0
1336129,23-09-2023,"Trent Bridge, Nottingham",Nottingham,2,Ireland,286,49.2,52.9384324,-1.1363421,12.1,67,0
1336130,26-09-2023,"County Ground, Bristol",Bristol,1,England,280,31.3,51.4770612,-2.5843087,18.9,75,2.3
1339595,27-01-2023,"Mangaung Oval, Bloemfontein",Bloemfontein,1,South Africa,298,51.3,-29.116395,26.215496,28,36,0
1339595,27-01-2023,"Mangaung Oval, Bloemfontein",Bloemfontein,2,England,271,45.5,-29.116395,26.215496,20.9,56,0
1339596,29-01-2023,"Mangaung Oval, Bloemfontein",Bloemfontein,1,England,342,52,-29.116395,26.215496,29.6,25,0.2
1339596,29-01-2023,"Mangaung Oval, Bloemfontein",Bloemfontein,2,South Africa,347,49.5,-29.116395,26.215496,23.8,39,0.2
1339597,01-02-2023,"Diamond Oval, Kimberley",Kimberley,1,England,346,52,-28.742642,24.7967746,28.5,40,5.2
1339597,01-02-2023,"Diamond Oval, Kimberley",Kimberley,2,South Africa,287,44.2,-28.742642,24.7967746,23.6,57,5.2
1339602,18-03-2023,"Buffalo Park, East London",East London,1,West Indies,335,52.2,-33.0069427,27.9191899,23.8,70,0
1339602,18-03-2023,"Buffalo Park, East London",East London,2,South Africa,287,42.7,-33.0069427,27.9191899,20.4,86,0
1339603,21-03-2023,"Senwes Park, Potchefstroom",Potchefstroom,1,West Indies,260,50.2,-26.6954244,27.1002894,26.7,38,0.4
1339603,21-03-2023,"Senwes Park, Potchefstroom",Potchefstroom,2,South Africa,264,31.3,-26.6954244,27.1002894,20.8,59,0.4
1339607,31-03-2023,"Willowmoore Park, Benoni",Benoni,1,Netherlands,189,47.2,-26.1961933,28.317979,16.1,69,2.9
1339607,31-03-2023,"Willowmoore Park, Benoni",Benoni,2,South Africa,190,31,-26.1961933,28.317979,12.2,86,2.9
1339608,02-04-2023,"The Wanderers Stadium, Johannesburg",Johannesburg,1,South Africa,370,52,-26.205,28.049722,21.7,51,0.8
1339608,02-04-2023,"The Wanderers Stadium, Johannesburg",Johannesburg,2,Netherlands,224,40.8,-26.205,28.049722,15.9,74,0.8
1339611,09-01-2023,"National Stadium, Karachi",Karachi,1,New Zealand,255,50.3,24.8952212,67.0816725,25.8,51,0
1339611,09-01-2023,"National Stadium, Karachi",Karachi,2,Pakistan,258,48.3,24.8952212,67.0816725,20.7,84,0
1339612,11-01-2023,"National Stadium, Karachi",Karachi,1,New Zealand,261,51.5,24.8952212,67.0816725,25.5,60,0.5
1339612,11-01-2023,"National Stadium, Karachi",Karachi,2,Pakistan,182,43.8,24.8952212,67.0816725,22.1,87,0.5
1339613,13-01-2023,"National Stadium, Karachi",Karachi,1,Pakistan,280,50.3,24.8952212,67.0816725,22.4,7,0
1339613,13-01-2023,"National Stadium, Karachi",Karachi,2,New Zealand,281,49.5,24.8952212,67.0816725,15.8,12,0
1339619,27-04-2023,Rawalpindi Cricket Stadium,Rawalpindi,1,New Zealand,288,50.3,33.6511816,73.07598,26,40,1.5
1339619,27-04-2023,Rawalpindi Cricket Stadium,Rawalpindi,2,Pakistan,291,49.2,33.6511816,73.07598,22.2,40,1.5
1339620,29-04-2023,Rawalpindi Cricket Stadium,Rawalpindi,1,New Zealand,336,51,33.6511816,73.07598,31.1,26,0
1339620,29-04-2023,Rawalpindi Cricket Stadium,Rawalpindi,2,Pakistan,337,49.2,33.6511816,73.07598,24.2,43,0
1339621,03-05-2023,"National Stadium, Karachi",Karachi,1,Pakistan,287,51.3,24.8952212,67.0816725,32.2,52,0
1339621,03-05-2023,"National Stadium, Karachi",Karachi,2,New Zealand,261,49.8,24.8952212,67.0816725,27.6,77,0
1339622,05-05-2023,"National Stadium, Karachi",Karachi,1,Pakistan,334,51,24.8952212,67.0816725,33.1,53,0
1339622,05-05-2023,"National Stadium, Karachi",Karachi,2,New Zealand,232,44.7,24.8952212,67.0816725,27.3,76,0
1339623,07-05-2023,"National Stadium, Karachi",Karachi,1,New Zealand,299,49.7,24.8952212,67.0816725,34.8,46,0
1339623,07-05-2023,"National Stadium, Karachi",Karachi,2,Pakistan,252,46.7,24.8952212,67.0816725,27.5,84,0
1340845,04-12-2022,"Shere Bangla National Stadium, Mirpur",Dhaka,1,India,186,42.2,23.7643863,90.3890144,27.2,50,0
1340845,04-12-2022,"Shere Bangla National Stadium, Mirpur",Dhaka,2,Bangladesh,187,47.3,23.7643863,90.3890144,21.1,75,0
1340846,07-12-2022,"Shere Bangla National Stadium, Mirpur",Dhaka,1,Bangladesh,271,51.5,23.7643863,90.3890144,26.6,47,0
1340846,07-12-2022,"Shere Bangla National Stadium, Mirpur",Dhaka,2,India,266,51.8,23.7643863,90.3890144,19.8,72,0
1340847,10-12-2022,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram,1,India,409,50.7,22.3558568,91.7677503,26.4,53,0
1340847,10-12-2022,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram,2,Bangladesh,182,34.7,22.3558568,91.7677503,19.9,80,0
1341969,19-11-2022,"Wanderers Cricket Ground, Windhoek",Windhoek,1,Papua New Guinea,107,39.3,-22.5776104,17.0772739,29.5,17,0
1341969,19-11-2022,"Wanderers Cricket Ground, Windhoek",Windhoek,2,Namibia,108,15.8,-22.5776104,17.0772739,24.8,26,0
1341970,20-11-2022,"Wanderers Cricket Ground, Windhoek",Windhoek,1,United States of America,244,51.2,-22.5776104,17.0772739,30.5,17,0
1341970,20-11-2022,"Wanderers Cricket Ground, Windhoek",Windhoek,2,Namibia,173,44.8,-22.5776104,17.0772739,26.4,25,0
1341971,22-11-2022,"Wanderers Cricket Ground, Windhoek",Windhoek,1,Papua New Guinea,149,48.7,-22.5776104,17.0772739,30.7,19,0
1341971,22-11-2022,"Wanderers Cricket Ground, Windhoek",Windhoek,2,United States of America,152,31.7,-22.5776104,17.0772739,23.9,27,0
1341972,23-11-2022,"Wanderers Cricket Ground, Windhoek",Windhoek,1,Papua New Guinea,236,50,-22.5776104,17.0772739,30.7,15,0
1341972,23-11-2022,"Wanderers Cricket Ground, Windhoek",Windhoek,2,Namibia,241,50.2,-22.5776104,17.0772739,25.4,11,0
1341973,25-11-2022,"Wanderers Cricket Ground, Windhoek",Windhoek,1,United States of America,266,51.5,-22.5776104,17.0772739,32.8,10,0
1341973,25-11-2022,"Wanderers Cricket Ground, Windhoek",Windhoek,2,Papua New Guinea,231,48.7,-22.5776104,17.0772739,28.6,15,0
1341974,26-11-2022,"Wanderers Cricket Ground, Windhoek",Windhoek,1,United States of America,211,50.8,-22.5776104,17.0772739,33.2,12,0
1341974,26-11-2022,"Wanderers Cricket Ground, Windhoek",Windhoek,2,Namibia,212,45,-22.5776104,17.0772739,26.7,15,0
1341975,01-12-2022,"United Cricket Club Ground, Windhoek",Windhoek,1,Namibia,211,51.2,-22.5776104,17.0772739,31.1,17,0
1341975,01-12-2022,"United Cricket Club Ground, Windhoek",Windhoek,2,Scotland,213,43.3,-22.5776104,17.0772739,27.3,25,0
1341976,02-12-2022,"United Cricket Club Ground, Windhoek",Windhoek,1,Nepal,197,51,-22.5776104,17.0772739,27.6,38,1
1341976,02-12-2022,"United Cricket Club Ground, Windhoek",Windhoek,2,Namibia,4,0.7,-22.5776104,17.0772739,25.4,35,1
1341977,04-12-2022,"United Cricket Club Ground, Windhoek",Windhoek,1,Nepal,137,40.5,-22.5776104,17.0772739,31.9,13,0
1341977,04-12-2022,"United Cricket Club Ground, Windhoek",Windhoek,2,Scotland,143,32.8,-22.5776104,17.0772739,27.3,17,0
1341978,05-12-2022,"United Cricket Club Ground, Windhoek",Windhoek,1,Scotland,208,50.8,-22.5776104,17.0772739,32.4,10,0
1341978,05-12-2022,"United Cricket Club Ground, Windhoek",Windhoek,2,Namibia,210,45.7,-22.5776104,17.0772739,24.2,10,0
1341979,07-12-2022,"United Cricket Club Ground, Windhoek",Windhoek,1,Namibia,275,50.3,-22.5776104,17.0772739,30.3,4,0
1341979,07-12-2022,"United Cricket Club Ground, Windhoek",Windhoek,2,Nepal,189,48.2,-22.5776104,17.0772739,24.9,6,0
1341980,08-12-2022,"United Cricket Club Ground, Windhoek",Windhoek,1,Nepal,119,36.2,-22.5776104,17.0772739,31.5,6,0
1341980,08-12-2022,"United Cricket Club Ground, Windhoek",Windhoek,2,Scotland,121,17.3,-22.5776104,17.0772739,25.3,9,0
1343683,14-11-2022,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,1,United Arab Emirates,263,51.7,19.2200292,84.8357446,28,53,0
1343683,14-11-2022,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,2,Nepal,179,51.5,19.2200292,84.8357446,24.6,66,0
1343684,16-11-2022,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,1,United Arab Emirates,191,44.2,19.2200292,84.8357446,27.3,56,0
1343684,16-11-2022,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,2,Nepal,193,49,19.2200292,84.8357446,25.8,61,0
1343685,18-11-2022,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,1,United Arab Emirates,176,52,19.2200292,84.8357446,28.1,44,0
1343685,18-11-2022,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,2,Nepal,180,41.3,19.2200292,84.8357446,22.5,67,0
1348326,18-01-2023,Harare Sports Club,Harare,1,Ireland,288,51.3,-17.8136915,31.0504604,21.6,74,2.3
1348326,18-01-2023,Harare Sports Club,Harare,2,Zimbabwe,214,38.5,-17.8136915,31.0504604,17.2,96,2.3
1348327,21-01-2023,Harare Sports Club,Harare,1,Ireland,294,53.5,-17.8136915,31.0504604,22.5,68,4.5
1348327,21-01-2023,Harare Sports Club,Harare,2,Zimbabwe,248,48,-17.8136915,31.0504604,17,94,4.5
1348328,23-01-2023,Harare Sports Club,Harare,1,Zimbabwe,55,13.3,-17.8136915,31.0504604,21.4,76,11.9
1348643,10-01-2023,"Barsapara Cricket Stadium, Guwahati",Guwahati,1,India,373,50.8,26.1805978,91.753943,23.5,59,0
1348643,10-01-2023,"Barsapara Cricket Stadium, Guwahati",Guwahati,2,Sri Lanka,306,51.3,26.1805978,91.753943,19.2,80,0
1348644,12-01-2023,"Eden Gardens, Kolkata",Kolkata,1,Sri Lanka,215,40.7,22.5646093,88.3423371,25.1,43,0
1348644,12-01-2023,"Eden Gardens, Kolkata",Kolkata,2,India,219,45.8,22.5646093,88.3423371,17.1,70,0
1348645,15-01-2023,"Greenfield International Stadium, Thiruvananthapuram",Thiruvananthapuram,1,India,390,50.8,8.5723164,76.8847502,29.8,52,0
1348645,15-01-2023,"Greenfield International Stadium, Thiruvananthapuram",Thiruvananthapuram,2,Sri Lanka,73,22.5,8.5723164,76.8847502,25.2,76,0
1348646,18-01-2023,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,1,India,349,51.8,17.4059481,78.5505638,29.4,28,0
1348646,18-01-2023,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,2,New Zealand,337,51.7,17.4059481,78.5505638,21.4,49,0
1348647,21-01-2023,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,1,New Zealand,108,35.3,21.2380912,81.6336993,28.9,34,0
1348647,21-01-2023,"Shaheed Veer Narayan Singh International Stadium, Raipur",Raipur,2,India,111,20.2,21.2380912,81.6336993,20.5,59,0
1348648,24-01-2023,"Holkar Cricket Stadium, Indore",Indore,1,India,385,51,22.7242512,75.8796703,25.8,43,0
1348648,24-01-2023,"Holkar Cricket Stadium, Indore",Indore,2,New Zealand,295,42.8,22.7242512,75.8796703,18.1,67,0
1348656,17-03-2023,"Wankhede Stadium, Mumbai",Mumbai,1,Australia,188,36.2,18.9385497,72.8257408,28.5,65,1.1
1348656,17-03-2023,"Wankhede Stadium, Mumbai",Mumbai,2,India,191,41.7,18.9385497,72.8257408,26.8,83,1.1
1348657,19-03-2023,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,1,India,117,28,17.6935526,83.2921297,25.6,74,19.3
1348657,19-03-2023,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",Visakhapatnam,2,Australia,121,11.7,17.6935526,83.2921297,24.3,83,19.3
1348658,22-03-2023,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,1,Australia,269,49.7,13.0627521,80.2784304,29.5,75,2.1
1348658,22-03-2023,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,2,India,248,50.5,13.0627521,80.2784304,27.6,89,2.1
1351397,01-03-2023,"Shere Bangla National Stadium, Mirpur",Dhaka,1,Bangladesh,209,50,23.7643863,90.3890144,30.8,34,0
1351397,01-03-2023,"Shere Bangla National Stadium, Mirpur",Dhaka,2,England,212,49,23.7643863,90.3890144,27.5,39,0
1351398,03-03-2023,"Shere Bangla National Stadium, Mirpur",Dhaka,1,England,326,50.8,23.7643863,90.3890144,32.3,29,0
1351398,03-03-2023,"Shere Bangla National Stadium, Mirpur",Dhaka,2,Bangladesh,194,45,23.7643863,90.3890144,24,53,0
1351399,06-03-2023,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram,1,Bangladesh,246,49.5,22.3558568,91.7677503,30,48,0
1351399,06-03-2023,"Zahur Ahmed Chowdhury Stadium, Chattogram",Chattogram,2,England,196,43.8,22.3558568,91.7677503,25.8,73,0
1355717,18-03-2023,Sylhet International Cricket Stadium,Sylhet,1,Bangladesh,338,51.3,24.9209101,91.8685606,26.8,67,2.4
1355717,18-03-2023,Sylhet International Cricket Stadium,Sylhet,2,Ireland,155,31.8,24.9209101,91.8685606,23.5,77,2.4
1355718,20-03-2023,Sylhet International Cricket Stadium,Sylhet,1,Bangladesh,349,51,24.9209101,91.8685606,24.4,71,16.4
1355719,23-03-2023,Sylhet International Cricket Stadium,Sylhet,1,Ireland,101,28.8,24.9209101,91.8685606,27.5,59,3.6
1355719,23-03-2023,Sylhet International Cricket Stadium,Sylhet,2,Bangladesh,102,14.2,24.9209101,91.8685606,20,86,3.6
1358073,14-02-2023,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,1,Namibia,285,50.7,19.2200292,84.8357446,26.7,52,0
1358073,14-02-2023,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,2,Nepal,287,49.3,19.2200292,84.8357446,22.6,77,0
1358074,15-02-2023,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,1,Namibia,153,41.2,19.2200292,84.8357446,27.6,52,0
1358074,15-02-2023,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,2,Scotland,157,22.5,19.2200292,84.8357446,24.1,71,0
1358075,17-02-2023,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,1,Scotland,274,51,19.2200292,84.8357446,27.4,65,0.2
1358075,17-02-2023,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,2,Nepal,275,49.3,19.2200292,84.8357446,25.1,77,0.2
1358076,18-02-2023,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,1,Namibia,274,51.8,19.2200292,84.8357446,27,67,0
1358076,18-02-2023,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,2,Nepal,278,49.8,19.2200292,84.8357446,25.2,78,0
1358077,20-02-2023,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,1,Scotland,221,49.3,19.2200292,84.8357446,28.4,72,0
1358077,20-02-2023,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,2,Namibia,178,39.8,19.2200292,84.8357446,25.3,88,0
1358078,21-02-2023,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,1,Scotland,212,46.3,19.2200292,84.8357446,29.5,64,0
1358078,21-02-2023,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,2,Nepal,213,45.8,19.2200292,84.8357446,25.6,81,0
1358079,23-02-2023,Dubai International Cricket Stadium,Dubai,1,Namibia,91,31.7,25.0467384,55.219007,26.8,28,0
1358079,23-02-2023,Dubai International Cricket Stadium,Dubai,2,United Arab Emirates,95,33.8,25.0467384,55.219007,21.4,83,0
1358080,25-02-2023,Dubai International Cricket Stadium,Dubai,1,United Arab Emirates,166,53.7,25.0467384,55.219007,29.9,38,0
1358080,25-02-2023,Dubai International Cricket Stadium,Dubai,2,Namibia,167,30,25.0467384,55.219007,24.3,59,0
1358082,28-02-2023,Dubai International Cricket Stadium,Dubai,1,Papua New Guinea,262,51,25.0467384,55.219007,28.5,39,0
1358082,28-02-2023,Dubai International Cricket Stadium,Dubai,2,United Arab Emirates,131,35.2,25.0467384,55.219007,23.7,68,0
1358083,02-03-2023,Dubai International Cricket Stadium,Dubai,1,United Arab Emirates,207,50.7,25.0467384,55.219007,26.2,48,0.5
1358083,02-03-2023,Dubai International Cricket Stadium,Dubai,2,Nepal,139,33,25.0467384,55.219007,23.2,75,0.5
1358084,03-03-2023,Dubai International Cricket Stadium,Dubai,1,Papua New Guinea,179,50,25.0467384,55.219007,25.5,66,0
1358084,03-03-2023,Dubai International Cricket Stadium,Dubai,2,Nepal,182,49.5,25.0467384,55.219007,23.1,82,0
1358085,05-03-2023,Dubai International Cricket Stadium,Dubai,1,United Arab Emirates,97,27.5,25.0467384,55.219007,26,49,0
1358085,05-03-2023,Dubai International Cricket Stadium,Dubai,2,Papua New Guinea,98,27.3,25.0467384,55.219007,22.8,71,0
1358086,06-03-2023,Dubai International Cricket Stadium,Dubai,1,Nepal,229,50.3,25.0467384,55.219007,28,30,0
1358086,06-03-2023,Dubai International Cricket Stadium,Dubai,2,United Arab Emirates,187,45.7,25.0467384,55.219007,22.5,75,0
1358087,09-03-2023,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,1,Nepal,297,50.8,19.2200292,84.8357446,28.5,69,0
1358087,09-03-2023,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,2,Papua New Guinea,245,48.2,19.2200292,84.8357446,25.1,87,0
1358088,10-03-2023,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,1,Papua New Guinea,246,50,19.2200292,84.8357446,29.1,56,0
1358088,10-03-2023,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,2,United Arab Emirates,190,45,19.2200292,84.8357446,25.6,81,0
1358089,12-03-2023,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,1,Nepal,248,50.2,19.2200292,84.8357446,29.5,59,0
1358089,12-03-2023,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,2,United Arab Emirates,71,22.8,19.2200292,84.8357446,26.2,75,0
1358090,13-03-2023,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,1,Papua New Guinea,95,32.3,19.2200292,84.8357446,30.4,54,0
1358090,13-03-2023,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,2,Nepal,100,8,19.2200292,84.8357446,26.2,85,0
1358091,15-03-2023,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,1,Papua New Guinea,234,51.2,19.2200292,84.8357446,29,68,0
1358091,15-03-2023,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,2,United Arab Emirates,236,39.8,19.2200292,84.8357446,26.5,89,0
1358092,16-03-2023,"Tribhuvan University International Cricket Ground, Kirtipur",Kirtipur,1,United Arab Emirates,310,51.8,19.2200292,84.8357446,29.5,70,0
